,m,n,beta,d,b_batch,seed,gap
17403,100,5400,0.85,2,1,69,2.0
17404,100,5400,0.85,2,1,13,2.0
17405,100,5400,0.85,2,1,28430,1.0
17406,100,5400,0.85,2,1,44015,2.0
17407,100,5400,0.85,2,1,42699,3.0
17408,100,5400,0.85,2,1,57975,2.0
17409,100,5400,0.85,2,1,32146,2.0
17410,100,5400,0.85,4,1,42,2.0
17411,100,5400,0.85,4,1,67,1.0
17412,100,5400,0.85,4,1,77,2.0
17413,100,5400,0.85,4,1,69,1.0
17414,100,5400,0.85,4,1,13,2.0
17415,100,5400,0.85,4,1,28430,2.0
17416,100,5400,0.85,4,1,44015,2.0
17417,100,5400,0.85,4,1,42699,2.0
17418,100,5400,0.85,4,1,57975,1.0
17419,100,5400,0.85,4,1,32146,2.0
17420,100,5400,0.85,6,1,42,2.0
17421,100,5400,0.85,6,1,67,2.0
17422,100,5400,0.85,6,1,77,2.0
17423,100,5400,0.85,6,1,69,1.0
17424,100,5400,0.85,6,1,13,1.0
17425,100,5400,0.85,6,1,28430,1.0
17426,100,5400,0.85,6,1,44015,2.0
17427,100,5400,0.85,6,1,42699,2.0
17428,100,5400,0.85,6,1,57975,1.0
17429,100,5400,0.85,6,1,32146,3.0
17430,100,5400,0.85,8,1,42,2.0
17431,100,5400,0.85,8,1,67,2.0
17432,100,5400,0.85,8,1,77,2.0
17433,100,5400,0.85,8,1,69,1.0
17434,100,5400,0.85,8,1,13,1.0
17435,100,5400,0.85,8,1,28430,2.0
17436,100,5400,0.85,8,1,44015,2.0
17437,100,5400,0.85,8,1,42699,2.0
17438,100,5400,0.85,8,1,57975,1.0
17439,100,5400,0.85,8,1,32146,1.0
17440,100,5450,0.1,2,1,42,14.5
17441,100,5450,0.1,2,1,67,16.5
17442,100,5450,0.1,2,1,77,15.5
17443,100,5450,0.1,2,1,69,14.5
17444,100,5450,0.1,2,1,13,18.5
17445,100,5450,0.1,2,1,28430,17.5
17446,100,5450,0.1,2,1,44015,14.5
17447,100,5450,0.1,2,1,42699,16.5
17448,100,5450,0.1,2,1,57975,21.5
17449,100,5450,0.1,2,1,32146,12.5
17450,100,5450,0.1,4,1,42,10.5
17451,100,5450,0.1,4,1,67,13.5
17452,100,5450,0.1,4,1,77,16.5
17453,100,5450,0.1,4,1,69,15.5
17454,100,5450,0.1,4,1,13,13.5
17455,100,5450,0.1,4,1,28430,12.5
17456,100,5450,0.1,4,1,44015,14.5
17457,100,5450,0.1,4,1,42699,16.5
17458,100,5450,0.1,4,1,57975,13.5
17459,100,5450,0.1,4,1,32146,14.5
17460,100,5450,0.1,6,1,42,16.5
17461,100,5450,0.1,6,1,67,15.5
17462,100,5450,0.1,6,1,77,13.5
17463,100,5450,0.1,6,1,69,12.5
17464,100,5450,0.1,6,1,13,19.5
17465,100,5450,0.1,6,1,28430,13.5
17466,100,5450,0.1,6,1,44015,11.5
17467,100,5450,0.1,6,1,42699,17.5
17468,100,5450,0.1,6,1,57975,15.5
17469,100,5450,0.1,6,1,32146,15.5
17470,100,5450,0.1,8,1,42,9.5
17471,100,5450,0.1,8,1,67,12.5
17472,100,5450,0.1,8,1,77,12.5
17473,100,5450,0.1,8,1,69,13.5
17474,100,5450,0.1,8,1,13,20.5
17475,100,5450,0.1,8,1,28430,10.5
17476,100,5450,0.1,8,1,44015,9.5
17477,100,5450,0.1,8,1,42699,11.5
17478,100,5450,0.1,8,1,57975,22.5
17479,100,5450,0.1,8,1,32146,15.5
17480,100,5450,0.35,2,1,42,5.5
17481,100,5450,0.35,2,1,67,4.5
17482,100,5450,0.35,2,1,77,4.5
17483,100,5450,0.35,2,1,69,5.5
17484,100,5450,0.35,2,1,13,6.5
17485,100,5450,0.35,2,1,28430,9.5
17486,100,5450,0.35,2,1,44015,6.5
17487,100,5450,0.35,2,1,42699,12.5
17488,100,5450,0.35,2,1,57975,4.5
17489,100,5450,0.35,2,1,32146,5.5
17490,100,5450,0.35,4,1,42,7.5
17491,100,5450,0.35,4,1,67,3.5
17492,100,5450,0.35,4,1,77,4.5
17493,100,5450,0.35,4,1,69,6.5
17494,100,5450,0.35,4,1,13,7.5
17495,100,5450,0.35,4,1,28430,4.5
17496,100,5450,0.35,4,1,44015,7.5
17497,100,5450,0.35,4,1,42699,6.5
17498,100,5450,0.35,4,1,57975,5.5
17499,100,5450,0.35,4,1,32146,4.5
17500,100,5450,0.35,6,1,42,3.5
17501,100,5450,0.35,6,1,67,4.5
17502,100,5450,0.35,6,1,77,5.5
17503,100,5450,0.35,6,1,69,4.5
17504,100,5450,0.35,6,1,13,5.5
17505,100,5450,0.35,6,1,28430,3.5
17506,100,5450,0.35,6,1,44015,4.5
17507,100,5450,0.35,6,1,42699,4.5
17508,100,5450,0.35,6,1,57975,4.5
17509,100,5450,0.35,6,1,32146,3.5
17510,100,5450,0.35,8,1,42,6.5
17511,100,5450,0.35,8,1,67,4.5
17512,100,5450,0.35,8,1,77,4.5
17513,100,5450,0.35,8,1,69,6.5
17514,100,5450,0.35,8,1,13,3.5
17515,100,5450,0.35,8,1,28430,6.5
17516,100,5450,0.35,8,1,44015,3.5
17517,100,5450,0.35,8,1,42699,4.5
17518,100,5450,0.35,8,1,57975,4.5
17519,100,5450,0.35,8,1,32146,6.5
17520,100,5450,0.6,2,1,42,4.5
17521,100,5450,0.6,2,1,67,3.5
17522,100,5450,0.6,2,1,77,4.5
17523,100,5450,0.6,2,1,69,3.5
17524,100,5450,0.6,2,1,13,3.5
17525,100,5450,0.6,2,1,28430,4.5
17526,100,5450,0.6,2,1,44015,4.5
17527,100,5450,0.6,2,1,42699,4.5
17528,100,5450,0.6,2,1,57975,4.5
17529,100,5450,0.6,2,1,32146,5.5
17530,100,5450,0.6,4,1,42,2.5
17531,100,5450,0.6,4,1,67,1.5
17532,100,5450,0.6,4,1,77,2.5
17533,100,5450,0.6,4,1,69,2.5
17534,100,5450,0.6,4,1,13,2.5
17535,100,5450,0.6,4,1,28430,4.5
17536,100,5450,0.6,4,1,44015,2.5
17537,100,5450,0.6,4,1,42699,2.5
17538,100,5450,0.6,4,1,57975,3.5
17539,100,5450,0.6,4,1,32146,3.5
17540,100,5450,0.6,6,1,42,2.5
17541,100,5450,0.6,6,1,67,2.5
17542,100,5450,0.6,6,1,77,3.5
17543,100,5450,0.6,6,1,69,3.5
17544,100,5450,0.6,6,1,13,3.5
17545,100,5450,0.6,6,1,28430,4.5
17546,100,5450,0.6,6,1,44015,3.5
17547,100,5450,0.6,6,1,42699,2.5
17548,100,5450,0.6,6,1,57975,4.5
17549,100,5450,0.6,6,1,32146,3.5
17550,100,5450,0.6,8,1,42,3.5
17551,100,5450,0.6,8,1,67,2.5
17552,100,5450,0.6,8,1,77,3.5
17553,100,5450,0.6,8,1,69,2.5
17554,100,5450,0.6,8,1,13,2.5
17555,100,5450,0.6,8,1,28430,2.5
17556,100,5450,0.6,8,1,44015,4.5
17557,100,5450,0.6,8,1,42699,2.5
17558,100,5450,0.6,8,1,57975,2.5
17559,100,5450,0.6,8,1,32146,3.5
17560,100,5450,0.85,2,1,42,2.5
17561,100,5450,0.85,2,1,67,2.5
17562,100,5450,0.85,2,1,77,1.5
17563,100,5450,0.85,2,1,69,1.5
17564,100,5450,0.85,2,1,13,1.5
17565,100,5450,0.85,2,1,28430,2.5
17566,100,5450,0.85,2,1,44015,1.5
17567,100,5450,0.85,2,1,42699,2.5
17568,100,5450,0.85,2,1,57975,2.5
17569,100,5450,0.85,2,1,32146,2.5
17570,100,5450,0.85,4,1,42,1.5
17571,100,5450,0.85,4,1,67,1.5
17572,100,5450,0.85,4,1,77,1.5
17573,100,5450,0.85,4,1,69,1.5
17574,100,5450,0.85,4,1,13,1.5
17575,100,5450,0.85,4,1,28430,1.5
17576,100,5450,0.85,4,1,44015,1.5
17577,100,5450,0.85,4,1,42699,1.5
17578,100,5450,0.85,4,1,57975,1.5
17579,100,5450,0.85,4,1,32146,1.5
17580,100,5450,0.85,6,1,42,1.5
17581,100,5450,0.85,6,1,67,1.5
17582,100,5450,0.85,6,1,77,2.5
17583,100,5450,0.85,6,1,69,1.5
17584,100,5450,0.85,6,1,13,1.5
17585,100,5450,0.85,6,1,28430,1.5
17586,100,5450,0.85,6,1,44015,1.5
17587,100,5450,0.85,6,1,42699,2.5
17588,100,5450,0.85,6,1,57975,1.5
17589,100,5450,0.85,6,1,32146,2.5
17590,100,5450,0.85,8,1,42,1.5
17591,100,5450,0.85,8,1,67,2.5
17592,100,5450,0.85,8,1,77,1.5
17593,100,5450,0.85,8,1,69,1.5
17594,100,5450,0.85,8,1,13,1.5
17595,100,5450,0.85,8,1,28430,1.5
17596,100,5450,0.85,8,1,44015,1.5
17597,100,5450,0.85,8,1,42699,1.5
17598,100,5450,0.85,8,1,57975,1.5
17599,100,5450,0.85,8,1,32146,2.5
17600,100,5500,0.1,2,1,42,15.0
17601,100,5500,0.1,2,1,67,17.0
17602,100,5500,0.1,2,1,77,15.0
17603,100,5500,0.1,2,1,69,14.0
17604,100,5500,0.1,2,1,13,19.0
17605,100,5500,0.1,2,1,28430,18.0
17606,100,5500,0.1,2,1,44015,15.0
17607,100,5500,0.1,2,1,42699,17.0
17608,100,5500,0.1,2,1,57975,22.0
17609,100,5500,0.1,2,1,32146,13.0
17610,100,5500,0.1,4,1,42,11.0
17611,100,5500,0.1,4,1,67,13.0
17612,100,5500,0.1,4,1,77,18.0
17613,100,5500,0.1,4,1,69,15.0
17614,100,5500,0.1,4,1,13,13.0
17615,100,5500,0.1,4,1,28430,13.0
17616,100,5500,0.1,4,1,44015,14.0
17617,100,5500,0.1,4,1,42699,17.0
17618,100,5500,0.1,4,1,57975,14.0
17619,100,5500,0.1,4,1,32146,14.0
17620,100,5500,0.1,6,1,42,16.0
17621,100,5500,0.1,6,1,67,16.0
17622,100,5500,0.1,6,1,77,14.0
17623,100,5500,0.1,6,1,69,12.0
17624,100,5500,0.1,6,1,13,20.0
17625,100,5500,0.1,6,1,28430,13.0
17626,100,5500,0.1,6,1,44015,11.0
17627,100,5500,0.1,6,1,42699,17.0
17628,100,5500,0.1,6,1,57975,15.0
17629,100,5500,0.1,6,1,32146,15.0
17630,100,5500,0.1,8,1,42,9.0
17631,100,5500,0.1,8,1,67,12.0
17632,100,5500,0.1,8,1,77,12.0
17633,100,5500,0.1,8,1,69,14.0
17634,100,5500,0.1,8,1,13,23.0
17635,100,5500,0.1,8,1,28430,12.0
17636,100,5500,0.1,8,1,44015,9.0
17637,100,5500,0.1,8,1,42699,12.0
17638,100,5500,0.1,8,1,57975,23.0
17639,100,5500,0.1,8,1,32146,15.0
17640,100,5500,0.35,2,1,42,6.0
17641,100,5500,0.35,2,1,67,5.0
17642,100,5500,0.35,2,1,77,5.0
17643,100,5500,0.35,2,1,69,6.0
17644,100,5500,0.35,2,1,13,7.0
17645,100,5500,0.35,2,1,28430,9.0
17646,100,5500,0.35,2,1,44015,6.0
17647,100,5500,0.35,2,1,42699,13.0
17648,100,5500,0.35,2,1,57975,5.0
17649,100,5500,0.35,2,1,32146,6.0
17650,100,5500,0.35,4,1,42,7.0
17651,100,5500,0.35,4,1,67,3.0
17652,100,5500,0.35,4,1,77,5.0
17653,100,5500,0.35,4,1,69,7.0
17654,100,5500,0.35,4,1,13,7.0
17655,100,5500,0.35,4,1,28430,4.0
17656,100,5500,0.35,4,1,44015,8.0
17657,100,5500,0.35,4,1,42699,6.0
17658,100,5500,0.35,4,1,57975,5.0
17659,100,5500,0.35,4,1,32146,5.0
17660,100,5500,0.35,6,1,42,4.0
17661,100,5500,0.35,6,1,67,4.0
17662,100,5500,0.35,6,1,77,5.0
17663,100,5500,0.35,6,1,69,4.0
17664,100,5500,0.35,6,1,13,5.0
17665,100,5500,0.35,6,1,28430,3.0
17666,100,5500,0.35,6,1,44015,5.0
17667,100,5500,0.35,6,1,42699,4.0
17668,100,5500,0.35,6,1,57975,4.0
17669,100,5500,0.35,6,1,32146,3.0
17670,100,5500,0.35,8,1,42,6.0
17671,100,5500,0.35,8,1,67,5.0
17672,100,5500,0.35,8,1,77,5.0
17673,100,5500,0.35,8,1,69,8.0
17674,100,5500,0.35,8,1,13,4.0
17675,100,5500,0.35,8,1,28430,8.0
17676,100,5500,0.35,8,1,44015,3.0
17677,100,5500,0.35,8,1,42699,5.0
17678,100,5500,0.35,8,1,57975,4.0
17679,100,5500,0.35,8,1,32146,7.0
17680,100,5500,0.6,2,1,42,4.0
17681,100,5500,0.6,2,1,67,3.0
17682,100,5500,0.6,2,1,77,4.0
17683,100,5500,0.6,2,1,69,3.0
17684,100,5500,0.6,2,1,13,4.0
17685,100,5500,0.6,2,1,28430,5.0
17686,100,5500,0.6,2,1,44015,4.0
17687,100,5500,0.6,2,1,42699,4.0
17688,100,5500,0.6,2,1,57975,4.0
17689,100,5500,0.6,2,1,32146,5.0
17690,100,5500,0.6,4,1,42,2.0
17691,100,5500,0.6,4,1,67,3.0
17692,100,5500,0.6,4,1,77,2.0
17693,100,5500,0.6,4,1,69,2.0
17694,100,5500,0.6,4,1,13,2.0
17695,100,5500,0.6,4,1,28430,5.0
17696,100,5500,0.6,4,1,44015,3.0
17697,100,5500,0.6,4,1,42699,3.0
17698,100,5500,0.6,4,1,57975,3.0
17699,100,5500,0.6,4,1,32146,3.0
17700,100,5500,0.6,6,1,42,2.0
17701,100,5500,0.6,6,1,67,3.0
17702,100,5500,0.6,6,1,77,3.0
17703,100,5500,0.6,6,1,69,3.0
17704,100,5500,0.6,6,1,13,3.0
17705,100,5500,0.6,6,1,28430,5.0
17706,100,5500,0.6,6,1,44015,3.0
17707,100,5500,0.6,6,1,42699,3.0
17708,100,5500,0.6,6,1,57975,5.0
17709,100,5500,0.6,6,1,32146,5.0
17710,100,5500,0.6,8,1,42,4.0
17711,100,5500,0.6,8,1,67,3.0
17712,100,5500,0.6,8,1,77,3.0
17713,100,5500,0.6,8,1,69,2.0
17714,100,5500,0.6,8,1,13,2.0
17715,100,5500,0.6,8,1,28430,2.0
17716,100,5500,0.6,8,1,44015,4.0
17717,100,5500,0.6,8,1,42699,2.0
17718,100,5500,0.6,8,1,57975,2.0
17719,100,5500,0.6,8,1,32146,4.0
17720,100,5500,0.85,2,1,42,2.0
17721,100,5500,0.85,2,1,67,2.0
17722,100,5500,0.85,2,1,77,2.0
17723,100,5500,0.85,2,1,69,2.0
17724,100,5500,0.85,2,1,13,2.0
17725,100,5500,0.85,2,1,28430,2.0
17726,100,5500,0.85,2,1,44015,2.0
17727,100,5500,0.85,2,1,42699,2.0
17728,100,5500,0.85,2,1,57975,3.0
17729,100,5500,0.85,2,1,32146,3.0
17730,100,5500,0.85,4,1,42,2.0
17731,100,5500,0.85,4,1,67,1.0
17732,100,5500,0.85,4,1,77,1.0
17733,100,5500,0.85,4,1,69,1.0
17734,100,5500,0.85,4,1,13,2.0
17735,100,5500,0.85,4,1,28430,1.0
17736,100,5500,0.85,4,1,44015,2.0
17737,100,5500,0.85,4,1,42699,2.0
17738,100,5500,0.85,4,1,57975,2.0
17739,100,5500,0.85,4,1,32146,1.0
17740,100,5500,0.85,6,1,42,2.0
17741,100,5500,0.85,6,1,67,1.0
17742,100,5500,0.85,6,1,77,2.0
17743,100,5500,0.85,6,1,69,1.0
17744,100,5500,0.85,6,1,13,1.0
17745,100,5500,0.85,6,1,28430,2.0
17746,100,5500,0.85,6,1,44015,1.0
17747,100,5500,0.85,6,1,42699,2.0
17748,100,5500,0.85,6,1,57975,1.0
17749,100,5500,0.85,6,1,32146,2.0
17750,100,5500,0.85,8,1,42,1.0
17751,100,5500,0.85,8,1,67,2.0
17752,100,5500,0.85,8,1,77,1.0
17753,100,5500,0.85,8,1,69,1.0
17754,100,5500,0.85,8,1,13,2.0
17755,100,5500,0.85,8,1,28430,1.0
17756,100,5500,0.85,8,1,44015,3.0
17757,100,5500,0.85,8,1,42699,1.0
17758,100,5500,0.85,8,1,57975,1.0
17759,100,5500,0.85,8,1,32146,2.0
17760,100,5550,0.1,2,1,42,14.5
17761,100,5550,0.1,2,1,67,16.5
17762,100,5550,0.1,2,1,77,15.5
17763,100,5550,0.1,2,1,69,13.5
17764,100,5550,0.1,2,1,13,18.5
17765,100,5550,0.1,2,1,28430,17.5
17766,100,5550,0.1,2,1,44015,14.5
17767,100,5550,0.1,2,1,42699,17.5
17768,100,5550,0.1,2,1,57975,21.5
17769,100,5550,0.1,2,1,32146,12.5
17770,100,5550,0.1,4,1,42,11.5
17771,100,5550,0.1,4,1,67,12.5
17772,100,5550,0.1,4,1,77,17.5
17773,100,5550,0.1,4,1,69,15.5
17774,100,5550,0.1,4,1,13,13.5
17775,100,5550,0.1,4,1,28430,12.5
17776,100,5550,0.1,4,1,44015,14.5
17777,100,5550,0.1,4,1,42699,16.5
17778,100,5550,0.1,4,1,57975,13.5
17779,100,5550,0.1,4,1,32146,15.5
17780,100,5550,0.1,6,1,42,16.5
17781,100,5550,0.1,6,1,67,15.5
17782,100,5550,0.1,6,1,77,14.5
17783,100,5550,0.1,6,1,69,11.5
17784,100,5550,0.1,6,1,13,19.5
17785,100,5550,0.1,6,1,28430,12.5
17786,100,5550,0.1,6,1,44015,11.5
17787,100,5550,0.1,6,1,42699,16.5
17788,100,5550,0.1,6,1,57975,15.5
17789,100,5550,0.1,6,1,32146,15.5
17790,100,5550,0.1,8,1,42,9.5
17791,100,5550,0.1,8,1,67,11.5
17792,100,5550,0.1,8,1,77,12.5
17793,100,5550,0.1,8,1,69,14.5
17794,100,5550,0.1,8,1,13,23.5
17795,100,5550,0.1,8,1,28430,11.5
17796,100,5550,0.1,8,1,44015,9.5
17797,100,5550,0.1,8,1,42699,11.5
17798,100,5550,0.1,8,1,57975,23.5
17799,100,5550,0.1,8,1,32146,14.5
17800,100,5550,0.35,2,1,42,5.5
17801,100,5550,0.35,2,1,67,4.5
17802,100,5550,0.35,2,1,77,5.5
17803,100,5550,0.35,2,1,69,7.5
17804,100,5550,0.35,2,1,13,6.5
17805,100,5550,0.35,2,1,28430,8.5
17806,100,5550,0.35,2,1,44015,7.5
17807,100,5550,0.35,2,1,42699,12.5
17808,100,5550,0.35,2,1,57975,4.5
17809,100,5550,0.35,2,1,32146,5.5
17810,100,5550,0.35,4,1,42,6.5
17811,100,5550,0.35,4,1,67,4.5
17812,100,5550,0.35,4,1,77,5.5
17813,100,5550,0.35,4,1,69,7.5
17814,100,5550,0.35,4,1,13,6.5
17815,100,5550,0.35,4,1,28430,3.5
17816,100,5550,0.35,4,1,44015,7.5
17817,100,5550,0.35,4,1,42699,6.5
17818,100,5550,0.35,4,1,57975,4.5
17819,100,5550,0.35,4,1,32146,4.5
17820,100,5550,0.35,6,1,42,3.5
17821,100,5550,0.35,6,1,67,3.5
17822,100,5550,0.35,6,1,77,4.5
17823,100,5550,0.35,6,1,69,4.5
17824,100,5550,0.35,6,1,13,4.5
17825,100,5550,0.35,6,1,28430,4.5
17826,100,5550,0.35,6,1,44015,5.5
17827,100,5550,0.35,6,1,42699,4.5
17828,100,5550,0.35,6,1,57975,3.5
17829,100,5550,0.35,6,1,32146,3.5
17830,100,5550,0.35,8,1,42,6.5
17831,100,5550,0.35,8,1,67,4.5
17832,100,5550,0.35,8,1,77,5.5
17833,100,5550,0.35,8,1,69,7.5
17834,100,5550,0.35,8,1,13,3.5
17835,100,5550,0.35,8,1,28430,7.5
17836,100,5550,0.35,8,1,44015,2.5
17837,100,5550,0.35,8,1,42699,5.5
17838,100,5550,0.35,8,1,57975,3.5
17839,100,5550,0.35,8,1,32146,6.5
17840,100,5550,0.6,2,1,42,3.5
17841,100,5550,0.6,2,1,67,2.5
17842,100,5550,0.6,2,1,77,4.5
17843,100,5550,0.6,2,1,69,2.5
17844,100,5550,0.6,2,1,13,4.5
17845,100,5550,0.6,2,1,28430,4.5
17846,100,5550,0.6,2,1,44015,4.5
17847,100,5550,0.6,2,1,42699,3.5
17848,100,5550,0.6,2,1,57975,3.5
17849,100,5550,0.6,2,1,32146,4.5
17850,100,5550,0.6,4,1,42,2.5
17851,100,5550,0.6,4,1,67,2.5
17852,100,5550,0.6,4,1,77,2.5
17853,100,5550,0.6,4,1,69,1.5
17854,100,5550,0.6,4,1,13,2.5
17855,100,5550,0.6,4,1,28430,4.5
17856,100,5550,0.6,4,1,44015,2.5
17857,100,5550,0.6,4,1,42699,2.5
17858,100,5550,0.6,4,1,57975,3.5
17859,100,5550,0.6,4,1,32146,2.5
17860,100,5550,0.6,6,1,42,2.5
17861,100,5550,0.6,6,1,67,2.5
17862,100,5550,0.6,6,1,77,2.5
17863,100,5550,0.6,6,1,69,3.5
17864,100,5550,0.6,6,1,13,2.5
17865,100,5550,0.6,6,1,28430,4.5
17866,100,5550,0.6,6,1,44015,2.5
17867,100,5550,0.6,6,1,42699,3.5
17868,100,5550,0.6,6,1,57975,4.5
17869,100,5550,0.6,6,1,32146,4.5
17870,100,5550,0.6,8,1,42,3.5
17871,100,5550,0.6,8,1,67,2.5
17872,100,5550,0.6,8,1,77,3.5
17873,100,5550,0.6,8,1,69,1.5
17874,100,5550,0.6,8,1,13,1.5
17875,100,5550,0.6,8,1,28430,3.5
17876,100,5550,0.6,8,1,44015,3.5
17877,100,5550,0.6,8,1,42699,2.5
17878,100,5550,0.6,8,1,57975,2.5
17879,100,5550,0.6,8,1,32146,4.5
17880,100,5550,0.85,2,1,42,2.5
17881,100,5550,0.85,2,1,67,2.5
17882,100,5550,0.85,2,1,77,2.5
17883,100,5550,0.85,2,1,69,1.5
17884,100,5550,0.85,2,1,13,2.5
17885,100,5550,0.85,2,1,28430,2.5
17886,100,5550,0.85,2,1,44015,2.5
17887,100,5550,0.85,2,1,42699,2.5
17888,100,5550,0.85,2,1,57975,2.5
17889,100,5550,0.85,2,1,32146,2.5
17890,100,5550,0.85,4,1,42,1.5
17891,100,5550,0.85,4,1,67,1.5
17892,100,5550,0.85,4,1,77,1.5
17893,100,5550,0.85,4,1,69,1.5
17894,100,5550,0.85,4,1,13,1.5
17895,100,5550,0.85,4,1,28430,2.5
17896,100,5550,0.85,4,1,44015,1.5
17897,100,5550,0.85,4,1,42699,1.5
17898,100,5550,0.85,4,1,57975,1.5
17899,100,5550,0.85,4,1,32146,1.5
17900,100,5550,0.85,6,1,42,1.5
17901,100,5550,0.85,6,1,67,1.5
17902,100,5550,0.85,6,1,77,1.5
17903,100,5550,0.85,6,1,69,1.5
17904,100,5550,0.85,6,1,13,1.5
17905,100,5550,0.85,6,1,28430,1.5
17906,100,5550,0.85,6,1,44015,0.5
17907,100,5550,0.85,6,1,42699,1.5
17908,100,5550,0.85,6,1,57975,1.5
17909,100,5550,0.85,6,1,32146,1.5
17910,100,5550,0.85,8,1,42,0.5
17911,100,5550,0.85,8,1,67,1.5
17912,100,5550,0.85,8,1,77,1.5
17913,100,5550,0.85,8,1,69,1.5
17914,100,5550,0.85,8,1,13,1.5
17915,100,5550,0.85,8,1,28430,1.5
17916,100,5550,0.85,8,1,44015,2.5
17917,100,5550,0.85,8,1,42699,1.5
17918,100,5550,0.85,8,1,57975,1.5
17919,100,5550,0.85,8,1,32146,1.5
17920,100,5600,0.1,2,1,42,17.0
17921,100,5600,0.1,2,1,67,16.0
17922,100,5600,0.1,2,1,77,15.0
17923,100,5600,0.1,2,1,69,14.0
17924,100,5600,0.1,2,1,13,18.0
17925,100,5600,0.1,2,1,28430,17.0
17926,100,5600,0.1,2,1,44015,15.0
17927,100,5600,0.1,2,1,42699,17.0
17928,100,5600,0.1,2,1,57975,23.0
17929,100,5600,0.1,2,1,32146,13.0
17930,100,5600,0.1,4,1,42,12.0
17931,100,5600,0.1,4,1,67,12.0
17932,100,5600,0.1,4,1,77,17.0
17933,100,5600,0.1,4,1,69,15.0
17934,100,5600,0.1,4,1,13,15.0
17935,100,5600,0.1,4,1,28430,12.0
17936,100,5600,0.1,4,1,44015,14.0
17937,100,5600,0.1,4,1,42699,17.0
17938,100,5600,0.1,4,1,57975,13.0
17939,100,5600,0.1,4,1,32146,15.0
17940,100,5600,0.1,6,1,42,17.0
17941,100,5600,0.1,6,1,67,15.0
17942,100,5600,0.1,6,1,77,14.0
17943,100,5600,0.1,6,1,69,12.0
17944,100,5600,0.1,6,1,13,19.0
17945,100,5600,0.1,6,1,28430,12.0
17946,100,5600,0.1,6,1,44015,11.0
17947,100,5600,0.1,6,1,42699,16.0
17948,100,5600,0.1,6,1,57975,16.0
17949,100,5600,0.1,6,1,32146,16.0
17950,100,5600,0.1,8,1,42,9.0
17951,100,5600,0.1,8,1,67,12.0
17952,100,5600,0.1,8,1,77,12.0
17953,100,5600,0.1,8,1,69,14.0
17954,100,5600,0.1,8,1,13,23.0
17955,100,5600,0.1,8,1,28430,11.0
17956,100,5600,0.1,8,1,44015,9.0
17957,100,5600,0.1,8,1,42699,12.0
17958,100,5600,0.1,8,1,57975,24.0
17959,100,5600,0.1,8,1,32146,15.0
17960,100,5600,0.35,2,1,42,5.0
17961,100,5600,0.35,2,1,67,4.0
17962,100,5600,0.35,2,1,77,5.0
17963,100,5600,0.35,2,1,69,8.0
17964,100,5600,0.35,2,1,13,6.0
17965,100,5600,0.35,2,1,28430,9.0
17966,100,5600,0.35,2,1,44015,7.0
17967,100,5600,0.35,2,1,42699,14.0
17968,100,5600,0.35,2,1,57975,5.0
17969,100,5600,0.35,2,1,32146,5.0
17970,100,5600,0.35,4,1,42,6.0
17971,100,5600,0.35,4,1,67,4.0
17972,100,5600,0.35,4,1,77,5.0
17973,100,5600,0.35,4,1,69,7.0
17974,100,5600,0.35,4,1,13,6.0
17975,100,5600,0.35,4,1,28430,4.0
17976,100,5600,0.35,4,1,44015,7.0
17977,100,5600,0.35,4,1,42699,7.0
17978,100,5600,0.35,4,1,57975,4.0
17979,100,5600,0.35,4,1,32146,4.0
17980,100,5600,0.35,6,1,42,3.0
17981,100,5600,0.35,6,1,67,5.0
17982,100,5600,0.35,6,1,77,4.0
17983,100,5600,0.35,6,1,69,4.0
17984,100,5600,0.35,6,1,13,4.0
17985,100,5600,0.35,6,1,28430,5.0
17986,100,5600,0.35,6,1,44015,5.0
17987,100,5600,0.35,6,1,42699,5.0
17988,100,5600,0.35,6,1,57975,4.0
17989,100,5600,0.35,6,1,32146,4.0
17990,100,5600,0.35,8,1,42,6.0
17991,100,5600,0.35,8,1,67,4.0
17992,100,5600,0.35,8,1,77,6.0
17993,100,5600,0.35,8,1,69,7.0
17994,100,5600,0.35,8,1,13,4.0
17995,100,5600,0.35,8,1,28430,8.0
17996,100,5600,0.35,8,1,44015,3.0
17997,100,5600,0.35,8,1,42699,6.0
17998,100,5600,0.35,8,1,57975,3.0
17999,100,5600,0.35,8,1,32146,6.0
18000,100,5600,0.6,2,1,42,4.0
18001,100,5600,0.6,2,1,67,3.0
18002,100,5600,0.6,2,1,77,4.0
18003,100,5600,0.6,2,1,69,3.0
18004,100,5600,0.6,2,1,13,4.0
18005,100,5600,0.6,2,1,28430,4.0
18006,100,5600,0.6,2,1,44015,5.0
18007,100,5600,0.6,2,1,42699,5.0
18008,100,5600,0.6,2,1,57975,3.0
18009,100,5600,0.6,2,1,32146,4.0
18010,100,5600,0.6,4,1,42,2.0
18011,100,5600,0.6,4,1,67,2.0
18012,100,5600,0.6,4,1,77,2.0
18013,100,5600,0.6,4,1,69,1.0
18014,100,5600,0.6,4,1,13,2.0
18015,100,5600,0.6,4,1,28430,4.0
18016,100,5600,0.6,4,1,44015,3.0
18017,100,5600,0.6,4,1,42699,2.0
18018,100,5600,0.6,4,1,57975,3.0
18019,100,5600,0.6,4,1,32146,2.0
18020,100,5600,0.6,6,1,42,2.0
18021,100,5600,0.6,6,1,67,2.0
18022,100,5600,0.6,6,1,77,4.0
18023,100,5600,0.6,6,1,69,3.0
